algorithm,vertex count,edge count,density,cover size,duration (s)
approximation one by one,33,528,1.0000,32,0.0006134
exact exhaustive,34,45,0.0802,34,0.0000019
approximation two factor,34,45,0.0802,24,0.0000326
approximation one by one,34,45,0.0802,19,0.0000524
exact exhaustive,34,119,0.2121,34,0.000003
approximation two factor,34,119,0.2121,30,0.0001004
approximation one by one,34,119,0.2121,27,0.0001482
exact exhaustive,34,211,0.3761,34,0.0000041
approximation two factor,34,211,0.3761,30,0.0001582
approximation one by one,34,211,0.3761,30,0.0002609
exact exhaustive,34,300,0.5348,34,0.0000044
approximation two factor,34,300,0.5348,32,0.0002068
approximation one by one,34,300,0.5348,30,0.0003371
exact exhaustive,34,374,0.6667,34,0.0000055
approximation two factor,34,374,0.6667,32,0.0002594
approximation one by one,34,374,0.6667,32,0.0004515
exact exhaustive,34,401,0.7148,34,0.0000066
approximation two factor,34,401,0.7148,32,0.0002999
approximation one by one,34,401,0.7148,33,0.0004929
exact exhaustive,34,457,0.8146,34,0.0000077
approximation two factor,34,457,0.8146,34,0.0003433
approximation one by one,34,457,0.8146,33,0.0005453
exact exhaustive,34,515,0.9180,34,0.0000082
approximation two factor,34,515,0.9180,34,0.0003646
approximation one by one,34,515,0.9180,33,0.0006288
exact exhaustive,34,545,0.9715,34,0.0000098
approximation two factor,34,545,0.9715,34,0.0003849
approximation one by one,34,545,0.9715,32,0.0006553
exact exhaustive,34,554,0.9875,34,0.0000093
approximation two factor,34,554,0.9875,34,0.000397
approximation one by one,34,554,0.9875,33,0.000637
exact exhaustive,34,560,0.9982,34,0.0000114
approximation two factor,34,560,0.9982,34,0.0004124
approximation one by one,34,560,0.9982,33,0.0006741
exact exhaustive,34,561,1.0000,34,0.000012
approximation two factor,34,561,1.0000,34,0.0004119
approximation one by one,34,561,1.0000,33,0.0007053
exact exhaustive,35,58,0.0975,35,0.0000048
approximation two factor,35,58,0.0975,28,0.0000524
approximation one by one,35,58,0.0975,21,0.0000716
exact exhaustive,35,96,0.1613,35,0.0000041
approximation two factor,35,96,0.1613,32,0.0000804
approximation one by one,35,96,0.1613,26,0.0001248
exact exhaustive,35,214,0.3597,35,0.0000071
approximation two factor,35,214,0.3597,30,0.0001657
approximation one by one,35,214,0.3597,31,0.0002811
exact exhaustive,35,310,0.5210,35,0.0000088
approximation two factor,35,310,0.5210,34,0.0002278
approximation one by one,35,310,0.5210,31,0.0003689
exact exhaustive,35,378,0.6353,35,0.0000131
approximation two factor,35,378,0.6353,34,0.0002917
approximation one by one,35,378,0.6353,32,0.000482
exact exhaustive,35,441,0.7412,35,0.0000122
approximation two factor,35,441,0.7412,34,0.0003486
approximation one by one,35,441,0.7412,34,0.0005627
exact exhaustive,35,501,0.8420,35,0.0000182
approximation two factor,35,501,0.8420,34,0.0003842
approximation one by one,35,501,0.8420,34,0.0006376
exact exhaustive,35,549,0.9227,35,0.0000184
approximation two factor,35,549,0.9227,34,0.0004259
approximation one by one,35,549,0.9227,34,0.0006823
exact exhaustive,35,574,0.9647,35,0.0000182
approximation two factor,35,574,0.9647,34,0.0004286
approximation one by one,35,574,0.9647,33,0.0007106
exact exhaustive,35,589,0.9899,35,0.0000204
approximation two factor,35,589,0.9899,34,0.0004307
approximation one by one,35,589,0.9899,34,0.0007393
exact exhaustive,35,594,0.9983,35,0.0000206
approximation two factor,35,594,0.9983,34,0.0004354
approximation one by one,35,594,0.9983,34,0.0007175
exact exhaustive,35,595,1.0000,35,0.0000225
approximation two factor,35,595,1.0000,34,0.0004507
approximation one by one,35,595,1.0000,34,0.0007267
exact exhaustive,36,58,0.0921,36,0.0000066
approximation two factor,36,58,0.0921,30,0.0000477
approximation one by one,36,58,0.0921,25,0.0000693
exact exhaustive,36,124,0.1968,36,0.0000105
approximation two factor,36,124,0.1968,32,0.0001016
approximation one by one,36,124,0.1968,28,0.0001485
exact exhaustive,36,221,0.3508,36,0.0000161
approximation two factor,36,221,0.3508,34,0.0001816
approximation one by one,36,221,0.3508,30,0.0002711
exact exhaustive,36,314,0.4984,36,0.0000193
approximation two factor,36,314,0.4984,36,0.0002419
approximation one by one,36,314,0.4984,32,0.000388
exact exhaustive,36,403,0.6397,36,0.0000215
approximation two factor,36,403,0.6397,34,0.0003008
approximation one by one,36,403,0.6397,33,0.0004767
exact exhaustive,36,484,0.7683,36,0.0000246
approximation two factor,36,484,0.7683,36,0.0003724
approximation one by one,36,484,0.7683,33,0.0005882
exact exhaustive,36,546,0.8667,36,0.000031
approximation two factor,36,546,0.8667,36,0.0003955
approximation one by one,36,546,0.8667,35,0.0007045
exact exhaustive,36,577,0.9159,36,0.0000307
approximation two factor,36,577,0.9159,36,0.000425
approximation one by one,36,577,0.9159,35,0.0007233
exact exhaustive,36,610,0.9683,36,0.0000356
approximation two factor,36,610,0.9683,36,0.0004608
approximation one by one,36,610,0.9683,35,0.0007375
exact exhaustive,36,627,0.9952,36,0.0000347
approximation two factor,36,627,0.9952,36,0.0004675
approximation one by one,36,627,0.9952,35,0.0007193
exact exhaustive,36,629,0.9984,36,0.0000386
approximation two factor,36,629,0.9984,36,0.0004631
approximation one by one,36,629,0.9984,35,0.00077
exact exhaustive,36,630,1.0000,36,0.0000418
approximation two factor,36,630,1.0000,36,0.0004819
approximation one by one,36,630,1.0000,35,0.0007694
exact exhaustive,37,71,0.1066,37,0.0000104
approximation two factor,37,71,0.1066,28,0.000056
approximation one by one,37,71,0.1066,24,0.0000799
exact exhaustive,37,128,0.1922,37,0.0000233
approximation two factor,37,128,0.1922,32,0.0001096
approximation one by one,37,128,0.1922,29,0.0001558
exact exhaustive,37,228,0.3423,37,0.0000233
approximation two factor,37,228,0.3423,36,0.0001813
approximation one by one,37,228,0.3423,32,0.0002908
exact exhaustive,37,309,0.4640,37,0.0000277
approximation two factor,37,309,0.4640,34,0.0002276
approximation one by one,37,309,0.4640,32,0.000355
exact exhaustive,37,439,0.6592,37,0.0000409
approximation two factor,37,439,0.6592,36,0.0003343
approximation one by one,37,439,0.6592,34,0.0005255
exact exhaustive,37,498,0.7477,37,0.0000494
approximation two factor,37,498,0.7477,36,0.0003761
approximation one by one,37,498,0.7477,35,0.0006269
exact exhaustive,37,543,0.8153,37,0.0000589
approximation two factor,37,543,0.8153,36,0.0004115
approximation one by one,37,543,0.8153,36,0.0006538
exact exhaustive,37,612,0.9189,37,0.0000633
approximation two factor,37,612,0.9189,36,0.0004727
approximation one by one,37,612,0.9189,35,0.0007596
exact exhaustive,37,644,0.9670,37,0.0000686
approximation two factor,37,644,0.9670,36,0.0004848
approximation one by one,37,644,0.9670,36,0.0007996
exact exhaustive,37,654,0.9820,37,0.0000779
approximation two factor,37,654,0.9820,36,0.0005012
approximation one by one,37,654,0.9820,36,0.0008142
exact exhaustive,37,665,0.9985,37,0.0000815
approximation two factor,37,665,0.9985,36,0.0005076
approximation one by one,37,665,0.9985,36,0.0007913
exact exhaustive,37,666,1.0000,37,0.0000839
approximation two factor,37,666,1.0000,36,0.0004921
approximation one by one,37,666,1.0000,36,0.0008142
exact exhaustive,38,69,0.0982,38,0.0000288
approximation two factor,38,69,0.0982,28,0.0000607
approximation one by one,38,69,0.0982,27,0.0000889
exact exhaustive,38,124,0.1764,38,0.0000353
approximation two factor,38,124,0.1764,32,0.0001014
approximation one by one,38,124,0.1764,30,0.0001654
exact exhaustive,38,261,0.3713,38,0.0000437
approximation two factor,38,261,0.3713,34,0.0002106
approximation one by one,38,261,0.3713,34,0.0003427
exact exhaustive,38,364,0.5178,38,0.0000548
approximation two factor,38,364,0.5178,36,0.0002686
approximation one by one,38,364,0.5178,36,0.0004389
exact exhaustive,38,462,0.6572,38,0.0000797
approximation two factor,38,462,0.6572,38,0.0003462
approximation one by one,38,462,0.6572,35,0.0005899
exact exhaustive,38,531,0.7553,38,0.0000862
approximation two factor,38,531,0.7553,38,0.0004095
approximation one by one,38,531,0.7553,36,0.0006558
exact exhaustive,38,608,0.8649,38,0.0002228
approximation two factor,38,608,0.8649,38,0.0004913
approximation one by one,38,608,0.8649,37,0.0007315
exact exhaustive,38,639,0.9090,38,0.0001241
approximation two factor,38,639,0.9090,36,0.0004702
approximation one by one,38,639,0.9090,37,0.0007517
exact exhaustive,38,675,0.9602,38,0.0001539
approximation two factor,38,675,0.9602,38,0.0005244
approximation one by one,38,675,0.9602,37,0.00089
exact exhaustive,38,690,0.9815,38,0.0001531
approximation two factor,38,690,0.9815,38,0.0005305
approximation one by one,38,690,0.9815,37,0.0008882
exact exhaustive,38,701,0.9972,38,0.000168
approximation two factor,38,701,0.9972,38,0.000523
approximation one by one,38,701,0.9972,37,0.0009035
exact exhaustive,38,703,1.0000,38,0.0001678
approximation two factor,38,703,1.0000,38,0.0005746
approximation one by one,38,703,1.0000,37,0.0009087
exact exhaustive,39,69,0.0931,39,0.0000601
approximation two factor,39,69,0.0931,28,0.0000636
approximation one by one,39,69,0.0931,25,0.0000874
exact exhaustive,39,149,0.2011,39,0.0000741
approximation two factor,39,149,0.2011,32,0.0001211
approximation one by one,39,149,0.2011,33,0.0002067
exact exhaustive,39,267,0.3603,39,0.0001485
approximation two factor,39,267,0.3603,38,0.0002231
approximation one by one,39,267,0.3603,33,0.0003549
exact exhaustive,39,394,0.5317,39,0.0001381
approximation two factor,39,394,0.5317,36,0.0004705
approximation one by one,39,394,0.5317,37,0.0005166
exact exhaustive,39,470,0.6343,39,0.0001744
approximation two factor,39,470,0.6343,38,0.0003765
approximation one by one,39,470,0.6343,38,0.0006334
exact exhaustive,39,566,0.7638,39,0.0001945
approximation two factor,39,566,0.7638,38,0.0004876
approximation one by one,39,566,0.7638,37,0.0007673
exact exhaustive,39,618,0.8340,39,0.0002218
approximation two factor,39,618,0.8340,38,0.0004843
approximation one by one,39,618,0.8340,38,0.0007952
exact exhaustive,39,675,0.9109,39,0.000246
approximation two factor,39,675,0.9109,38,0.0005575
approximation one by one,39,675,0.9109,37,0.0011228
exact exhaustive,39,714,0.9636,39,0.0002768
approximation two factor,39,714,0.9636,38,0.0005627
approximation one by one,39,714,0.9636,38,0.0009832
exact exhaustive,39,730,0.9852,39,0.0002861
approximation two factor,39,730,0.9852,38,0.0005886
approximation one by one,39,730,0.9852,38,0.0009505
exact exhaustive,39,741,1.0000,39,0.0003245
approximation two factor,39,741,1.0000,38,0.0005882
approximation one by one,39,741,1.0000,38,0.0009792
exact exhaustive,39,741,1.0000,39,0.0005783
approximation two factor,39,741,1.0000,38,0.0005777
approximation one by one,39,741,1.0000,38,0.000933
exact exhaustive,40,69,0.0885,40,0.0000807
approximation two factor,40,69,0.0885,34,0.0000656
approximation one by one,40,69,0.0885,29,0.0000962
exact exhaustive,40,139,0.1782,40,0.0001717
approximation two factor,40,139,0.1782,34,0.0001173
approximation one by one,40,139,0.1782,30,0.0001761
exact exhaustive,40,243,0.3115,40,0.0001757
approximation two factor,40,243,0.3115,38,0.0002212
approximation one by one,40,243,0.3115,35,0.0003401
exact exhaustive,40,415,0.5321,40,0.0002666
approximation two factor,40,415,0.5321,38,0.0003445
approximation one by one,40,415,0.5321,38,0.0005752
exact exhaustive,40,502,0.6436,40,0.0003109
approximation two factor,40,502,0.6436,40,0.0003954
approximation one by one,40,502,0.6436,38,0.0006811
exact exhaustive,40,580,0.7436,40,0.0003859
approximation two factor,40,580,0.7436,40,0.000479
approximation one by one,40,580,0.7436,37,0.0007492
exact exhaustive,40,667,0.8551,40,0.000412
approximation two factor,40,667,0.8551,40,0.0005238
approximation one by one,40,667,0.8551,38,0.0008652
exact exhaustive,40,701,0.8987,40,0.0004742
approximation two factor,40,701,0.8987,40,0.0005815
approximation one by one,40,701,0.8987,39,0.0012928
exact exhaustive,40,752,0.9641,40,0.0005591
approximation two factor,40,752,0.9641,40,0.0006032
approximation one by one,40,752,0.9641,39,0.0009894
exact exhaustive,40,770,0.9872,40,0.0006161
approximation two factor,40,770,0.9872,40,0.0006368
approximation one by one,40,770,0.9872,39,0.0010018
exact exhaustive,40,778,0.9974,40,0.0006618
approximation two factor,40,778,0.9974,40,0.0008248
approximation one by one,40,778,0.9974,39,0.0010839
exact exhaustive,40,780,1.0000,40,0.0006897
approximation two factor,40,780,1.0000,40,0.000664
approximation one by one,40,780,1.0000,39,0.001102
exact exhaustive,41,56,0.0683,41,0.0001953
approximation two factor,41,56,0.0683,32,0.0000489
approximation one by one,41,56,0.0683,25,0.000084
exact exhaustive,41,166,0.2024,41,0.0002433
approximation two factor,41,166,0.2024,38,0.0001513
approximation one by one,41,166,0.2024,35,0.0002172
exact exhaustive,41,285,0.3476,41,0.0003639
approximation two factor,41,285,0.3476,38,0.0002663
approximation one by one,41,285,0.3476,37,0.0004039
exact exhaustive,41,435,0.5305,41,0.0005332
approximation two factor,41,435,0.5305,40,0.0003623
approximation one by one,41,435,0.5305,38,0.0006397
exact exhaustive,41,539,0.6573,41,0.0005666
approximation two factor,41,539,0.6573,40,0.0004739
approximation one by one,41,539,0.6573,40,0.0007695
exact exhaustive,41,585,0.7134,41,0.0012081
approximation two factor,41,585,0.7134,40,0.0005162
approximation one by one,41,585,0.7134,39,0.0008464
exact exhaustive,41,686,0.8366,41,0.0009714
approximation two factor,41,686,0.8366,40,0.0005504
approximation one by one,41,686,0.8366,39,0.0009495
exact exhaustive,41,746,0.9098,41,0.0022218
approximation two factor,41,746,0.9098,40,0.0006066
approximation one by one,41,746,0.9098,39,0.001036
exact exhaustive,41,790,0.9634,41,0.0012116
approximation two factor,41,790,0.9634,40,0.0006905
approximation one by one,41,790,0.9634,40,0.0011813
exact exhaustive,41,813,0.9915,41,0.001192
approximation two factor,41,813,0.9915,40,0.0006977
approximation one by one,41,813,0.9915,40,0.0011192
exact exhaustive,41,816,0.9951,41,0.0013991
approximation two factor,41,816,0.9951,40,0.0006893
approximation one by one,41,816,0.9951,40,0.001178
exact exhaustive,41,820,1.0000,41,0.0021776
approximation two factor,41,820,1.0000,40,0.0006877
approximation one by one,41,820,1.0000,40,0.0011106
exact exhaustive,42,89,0.1034,42,0.0004607
approximation two factor,42,89,0.1034,36,0.0000795
approximation one by one,42,89,0.1034,26,0.0001001
exact exhaustive,42,132,0.1533,42,0.0004456
approximation two factor,42,132,0.1533,36,0.0001115
approximation one by one,42,132,0.1533,31,0.0001768
exact exhaustive,42,295,0.3426,42,0.0008715
approximation two factor,42,295,0.3426,40,0.0002451
approximation one by one,42,295,0.3426,39,0.0004324
exact exhaustive,42,418,0.4855,42,0.0010008
approximation two factor,42,418,0.4855,40,0.0003624
approximation one by one,42,418,0.4855,37,0.0006088
exact exhaustive,42,557,0.6469,42,0.0011618
approximation two factor,42,557,0.6469,42,0.0004542
approximation one by one,42,557,0.6469,41,0.0008143
exact exhaustive,42,655,0.7607,42,0.0015442
approximation two factor,42,655,0.7607,42,0.0005193
approximation one by one,42,655,0.7607,40,0.0009004
exact exhaustive,42,730,0.8479,42,0.0017987
approximation two factor,42,730,0.8479,42,0.0006092
approximation one by one,42,730,0.8479,41,0.0010274
exact exhaustive,42,792,0.9199,42,0.0022231
approximation two factor,42,792,0.9199,42,0.0007169
approximation one by one,42,792,0.9199,41,0.0011578
exact exhaustive,42,835,0.9698,42,0.0023281
approximation two factor,42,835,0.9698,42,0.0006726
approximation one by one,42,835,0.9698,41,0.0011515
exact exhaustive,42,848,0.9849,42,0.0028983
approximation two factor,42,848,0.9849,42,0.0007183
approximation one by one,42,848,0.9849,41,0.0012236
exact exhaustive,42,860,0.9988,42,0.0028965
approximation two factor,42,860,0.9988,42,0.000727
approximation one by one,42,860,0.9988,41,0.0012502
exact exhaustive,42,861,1.0000,42,0.0028717
approximation two factor,42,861,1.0000,42,0.0007206
approximation one by one,42,861,1.0000,41,0.0013778
exact exhaustive,43,108,0.1196,43,0.0011777
approximation two factor,43,108,0.1196,38,0.0000996
approximation one by one,43,108,0.1196,30,0.000152
exact exhaustive,43,158,0.1750,43,0.0012233
approximation two factor,43,158,0.1750,42,0.0001497
approximation one by one,43,158,0.1750,34,0.0002192
exact exhaustive,43,326,0.3610,43,0.0014298
approximation two factor,43,326,0.3610,42,0.0002974
approximation one by one,43,326,0.3610,41,0.000488
exact exhaustive,43,467,0.5172,43,0.002539
approximation two factor,43,467,0.5172,42,0.000417
approximation one by one,43,467,0.5172,41,0.0007143
exact exhaustive,43,580,0.6423,43,0.0027429
approximation two factor,43,580,0.6423,42,0.0005339
approximation one by one,43,580,0.6423,39,0.0008778
exact exhaustive,43,685,0.7586,43,0.003222
approximation two factor,43,685,0.7586,42,0.0006356
approximation one by one,43,685,0.7586,41,0.0010197
exact exhaustive,43,763,0.8450,43,0.0038426
approximation two factor,43,763,0.8450,42,0.0006422
approximation one by one,43,763,0.8450,42,0.001026
exact exhaustive,43,824,0.9125,43,0.004333
approximation two factor,43,824,0.9125,42,0.0007074
approximation one by one,43,824,0.9125,41,0.0012586
exact exhaustive,43,871,0.9646,43,0.0052706
approximation two factor,43,871,0.9646,42,0.0007366
approximation one by one,43,871,0.9646,42,0.0011764
exact exhaustive,43,891,0.9867,43,0.0053588
approximation two factor,43,891,0.9867,42,0.0007966
approximation one by one,43,891,0.9867,42,0.0013205
exact exhaustive,43,900,0.9967,43,0.0057492
approximation two factor,43,900,0.9967,42,0.0007741
approximation one by one,43,900,0.9967,42,0.001338
exact exhaustive,43,903,1.0000,43,0.0063987
approximation two factor,43,903,1.0000,42,0.0007769
approximation one by one,43,903,1.0000,42,0.0012901
exact exhaustive,44,82,0.0867,44,0.0016478
approximation two factor,44,82,0.0867,36,0.0000767
approximation one by one,44,82,0.0867,32,0.0001247
exact exhaustive,44,177,0.1871,44,0.0030396
approximation two factor,44,177,0.1871,42,0.000171
approximation one by one,44,177,0.1871,38,0.0002568
exact exhaustive,44,340,0.3594,44,0.0033331
approximation two factor,44,340,0.3594,42,0.0002765
approximation one by one,44,340,0.3594,40,0.0004734
exact exhaustive,44,459,0.4852,44,0.0042526
approximation two factor,44,459,0.4852,44,0.0004102
approximation one by one,44,459,0.4852,38,0.0006674
exact exhaustive,44,622,0.6575,44,0.0055245
approximation two factor,44,622,0.6575,42,0.0005344
approximation one by one,44,622,0.6575,42,0.0008777
exact exhaustive,44,702,0.7421,44,0.0057896
approximation two factor,44,702,0.7421,42,0.0005977
approximation one by one,44,702,0.7421,42,0.0010173
exact exhaustive,44,806,0.8520,44,0.0073716
approximation two factor,44,806,0.8520,44,0.000715
approximation one by one,44,806,0.8520,43,0.0011947
exact exhaustive,44,853,0.9017,44,0.0087319
approximation two factor,44,853,0.9017,44,0.0007625
approximation one by one,44,853,0.9017,43,0.0012397
exact exhaustive,44,913,0.9651,44,0.0114079
approximation two factor,44,913,0.9651,44,0.0008508
approximation one by one,44,913,0.9651,43,0.0013613
exact exhaustive,44,936,0.9894,44,0.0110519
approximation two factor,44,936,0.9894,44,0.0008345
approximation one by one,44,936,0.9894,43,0.0013431
exact exhaustive,44,944,0.9979,44,0.0123533
approximation two factor,44,944,0.9979,44,0.0008521
approximation one by one,44,944,0.9979,43,0.001384
exact exhaustive,44,946,1.0000,44,0.0125426
approximation two factor,44,946,1.0000,44,0.0008736
approximation one by one,44,946,1.0000,43,0.001455
exact exhaustive,45,98,0.0990,45,0.0041899
approximation two factor,45,98,0.0990,34,0.0001177
approximation one by one,45,98,0.0990,32,0.0001459
exact exhaustive,45,173,0.1747,45,0.0055111
approximation two factor,45,173,0.1747,40,0.0001493
approximation one by one,45,173,0.1747,37,0.0002425
exact exhaustive,45,349,0.3525,45,0.0071539
approximation two factor,45,349,0.3525,40,0.0002907
approximation one by one,45,349,0.3525,40,0.0005112
exact exhaustive,45,499,0.5040,45,0.0100578
approximation two factor,45,499,0.5040,44,0.0004362
approximation one by one,45,499,0.5040,43,0.0007558
exact exhaustive,45,660,0.6667,45,0.0118604
approximation two factor,45,660,0.6667,44,0.0006024
approximation one by one,45,660,0.6667,41,0.0009281
exact exhaustive,45,719,0.7263,45,0.0136934
approximation two factor,45,719,0.7263,44,0.0008844
approximation one by one,45,719,0.7263,43,0.001017
exact exhaustive,45,836,0.8444,45,0.0170669
approximation two factor,45,836,0.8444,44,0.0007792
approximation one by one,45,836,0.8444,44,0.0011958
exact exhaustive,45,900,0.9091,45,0.0172614
approximation two factor,45,900,0.9091,44,0.0008275
approximation one by one,45,900,0.9091,43,0.001418
exact exhaustive,45,958,0.9677,45,0.0212266
approximation two factor,45,958,0.9677,44,0.0009012
approximation one by one,45,958,0.9677,44,0.0013746
exact exhaustive,45,984,0.9939,45,0.025223
approximation two factor,45,984,0.9939,44,0.0009059
approximation one by one,45,984,0.9939,44,0.0014507
exact exhaustive,45,988,0.9980,45,0.0248045
approximation two factor,45,988,0.9980,44,0.0009257
approximation one by one,45,988,0.9980,44,0.0015542
exact exhaustive,45,990,1.0000,45,0.026663
approximation two factor,45,990,1.0000,44,0.0008907
approximation one by one,45,990,1.0000,44,0.0015586
exact exhaustive,46,105,0.1014,46,0.0079761
approximation two factor,46,105,0.1014,36,0.0001032
approximation one by one,46,105,0.1014,31,0.0001482
exact exhaustive,46,192,0.1855,46,0.0112389
approximation two factor,46,192,0.1855,44,0.0001926
approximation one by one,46,192,0.1855,38,0.0002912
exact exhaustive,46,394,0.3807,46,0.0140865
approximation two factor,46,394,0.3807,46,0.0003743
approximation one by one,46,394,0.3807,42,0.0006441
exact exhaustive,46,540,0.5217,46,0.0196711
approximation two factor,46,540,0.5217,44,0.0005057
approximation one by one,46,540,0.5217,44,0.0008528
exact exhaustive,46,644,0.6222,46,0.0302549
approximation two factor,46,644,0.6222,46,0.0006016
approximation one by one,46,644,0.6222,44,0.0009702
exact exhaustive,46,761,0.7353,46,0.0296963
approximation two factor,46,761,0.7353,44,0.0006591
approximation one by one,46,761,0.7353,44,0.0010623
exact exhaustive,46,856,0.8271,46,0.0331297
approximation two factor,46,856,0.8271,44,0.000823
approximation one by one,46,856,0.8271,45,0.0012839
exact exhaustive,46,928,0.8966,46,0.044838
approximation two factor,46,928,0.8966,46,0.0010755
approximation one by one,46,928,0.8966,44,0.001443
exact exhaustive,46,984,0.9507,46,0.0439451
approximation two factor,46,984,0.9507,46,0.0009224
approximation one by one,46,984,0.9507,45,0.0015328
exact exhaustive,46,1033,0.9981,46,0.0455934
approximation two factor,46,1033,0.9981,46,0.0009023
approximation one by one,46,1033,0.9981,45,0.0015807
exact exhaustive,46,1032,0.9971,46,0.0476098
approximation two factor,46,1032,0.9971,46,0.0009288
approximation one by one,46,1032,0.9971,45,0.0015595
exact exhaustive,46,1035,1.0000,46,0.050781
approximation two factor,46,1035,1.0000,46,0.0009512
approximation one by one,46,1035,1.0000,45,0.0016327
exact exhaustive,47,94,0.0870,47,0.0191377
approximation two factor,47,94,0.0870,36,0.0000797
approximation one by one,47,94,0.0870,32,0.0001218
exact exhaustive,47,188,0.1739,47,0.0154365
approximation two factor,47,188,0.1739,40,0.0001728
approximation one by one,47,188,0.1739,37,0.0002482
exact exhaustive,47,397,0.3673,47,0.0378084
approximation two factor,47,397,0.3673,44,0.0004166
approximation one by one,47,397,0.3673,41,0.0006726
exact exhaustive,47,526,0.4866,47,0.040408
approximation two factor,47,526,0.4866,44,0.0005234
approximation one by one,47,526,0.4866,44,0.0008261
exact exhaustive,47,684,0.6327,47,0.04504
approximation two factor,47,684,0.6327,46,0.0006591
approximation one by one,47,684,0.6327,45,0.0010205
exact exhaustive,47,819,0.7576,47,0.0667107
approximation two factor,47,819,0.7576,46,0.0007544
approximation one by one,47,819,0.7576,46,0.0013062
exact exhaustive,47,919,0.8501,47,0.0682883
approximation two factor,47,919,0.8501,46,0.000872
approximation one by one,47,919,0.8501,45,0.0014129
exact exhaustive,47,1001,0.9260,47,0.0761401
approximation two factor,47,1001,0.9260,46,0.0009668
approximation one by one,47,1001,0.9260,46,0.0015079
exact exhaustive,47,1038,0.9602,47,0.0967783
approximation two factor,47,1038,0.9602,46,0.0013474
approximation one by one,47,1038,0.9602,45,0.0018694
exact exhaustive,47,1072,0.9917,47,0.1456592
approximation two factor,47,1072,0.9917,46,0.0011809
approximation one by one,47,1072,0.9917,46,0.0017627
exact exhaustive,47,1078,0.9972,47,0.1392049
approximation two factor,47,1078,0.9972,46,0.0012686
approximation one by one,47,1078,0.9972,46,0.0027635
exact exhaustive,47,1081,1.0000,47,0.1207789
approximation two factor,47,1081,1.0000,46,0.0011465
approximation one by one,47,1081,1.0000,46,0.0018279
exact exhaustive,48,103,0.0913,48,0.0426577
approximation two factor,48,103,0.0913,38,0.0001382
approximation one by one,48,103,0.0913,33,0.0001731
exact exhaustive,48,209,0.1853,48,0.0473664
approximation two factor,48,209,0.1853,42,0.0002373
approximation one by one,48,209,0.1853,39,0.0003438
exact exhaustive,48,394,0.3493,48,0.0549537
approximation two factor,48,394,0.3493,44,0.0003927
approximation one by one,48,394,0.3493,43,0.0006737
exact exhaustive,48,580,0.5142,48,0.0934969
approximation two factor,48,580,0.5142,46,0.0005272
approximation one by one,48,580,0.5142,45,0.0009241
exact exhaustive,48,741,0.6569,48,0.126871
approximation two factor,48,741,0.6569,46,0.0007568
approximation one by one,48,741,0.6569,46,0.0010436
exact exhaustive,48,827,0.7332,48,0.1120325
approximation two factor,48,827,0.7332,46,0.0008688
approximation one by one,48,827,0.7332,46,0.0015073
exact exhaustive,48,933,0.8271,48,0.132174
approximation two factor,48,933,0.8271,48,0.0010401
approximation one by one,48,933,0.8271,47,0.0015217
exact exhaustive,48,1020,0.9043,48,0.1744095
approximation two factor,48,1020,0.9043,48,0.0009562
approximation one by one,48,1020,0.9043,47,0.0015733
exact exhaustive,48,1089,0.9654,48,0.1686997
approximation two factor,48,1089,0.9654,48,0.0010036
approximation one by one,48,1089,0.9654,47,0.0015692
exact exhaustive,48,1116,0.9894,48,0.1876492
approximation two factor,48,1116,0.9894,48,0.0009909
approximation one by one,48,1116,0.9894,47,0.0017779
exact exhaustive,48,1124,0.9965,48,0.1964552
approximation two factor,48,1124,0.9965,48,0.0009765
approximation one by one,48,1124,0.9965,47,0.001651
exact exhaustive,48,1128,1.0000,48,0.2290768
approximation two factor,48,1128,1.0000,48,0.0010226
approximation one by one,48,1128,1.0000,47,0.0018357
exact exhaustive,49,109,0.0927,49,0.0774955
approximation two factor,49,109,0.0927,38,0.0001052
approximation one by one,49,109,0.0927,34,0.0001696
exact exhaustive,49,209,0.1777,49,0.0692892
approximation two factor,49,209,0.1777,46,0.0002226
approximation one by one,49,209,0.1777,40,0.0003458
exact exhaustive,49,430,0.3656,49,0.1229297
approximation two factor,49,430,0.3656,48,0.0004051
approximation one by one,49,430,0.3656,44,0.0006685
exact exhaustive,49,591,0.5026,49,0.1425089
approximation two factor,49,591,0.5026,48,0.000641
approximation one by one,49,591,0.5026,45,0.0009516
exact exhaustive,49,759,0.6454,49,0.207588
approximation two factor,49,759,0.6454,48,0.0006793
approximation one by one,49,759,0.6454,47,0.0011652
exact exhaustive,49,865,0.7355,49,0.2524479
approximation two factor,49,865,0.7355,48,0.0008642
approximation one by one,49,865,0.7355,47,0.0013384
exact exhaustive,49,986,0.8384,49,0.2852483
approximation two factor,49,986,0.8384,48,0.0009036
approximation one by one,49,986,0.8384,46,0.0015595
exact exhaustive,49,1071,0.9107,49,0.3426216
approximation two factor,49,1071,0.9107,48,0.0010075
approximation one by one,49,1071,0.9107,47,0.0015445
exact exhaustive,49,1132,0.9626,49,0.3897008
approximation two factor,49,1132,0.9626,48,0.0010625
approximation one by one,49,1132,0.9626,48,0.0016749
exact exhaustive,49,1165,0.9906,49,0.4490095
approximation two factor,49,1165,0.9906,48,0.0012599
approximation one by one,49,1165,0.9906,48,0.0018856
exact exhaustive,49,1175,0.9991,49,0.3967502
approximation two factor,49,1175,0.9991,48,0.0010802
approximation one by one,49,1175,0.9991,48,0.0018836
